query,no,token,pos
경주 여행,424,1,SN
경주 여행,424,박,NNBC
경주 여행,424,으로,JKB
경주 여행,424,어린애,NNG
경주 여행,424,들,XSN
경주 여행,424,데리,VV
경주 여행,424,고,EC
경주 여행,424,할,XSV+ETM
경주 여행,424,거,NNB
경주 여행,424,에요,VCP+EF
경주 여행,424,숙소,NNG
경주 여행,424,는,JX
경주 여행,424,보문,NNG
경주 여행,424,단지,NNG
경주 여행,424,이,VCP
경주 여행,424,구요,EF
경주 여행,424,우선,MAG
경주 여행,424,정도,NNG
경주 여행,424,을,JKO
경주 여행,424,다녀온,VV+ETM
경주 여행,424,것,NNB
경주 여행,424,같,VA
경주 여행,424,은데요,EC
경주 여행,424,아이,NNG
경주 여행,424,랑,JC
경주 여행,424,하,XSV
경주 여행,424,면서,EC
경주 여행,424,체험,NNG
경주 여행,424,코스,NNG
경주 여행,424,맛집,NNG
경주 여행,424,TIP,SL
경주 여행,424,1,SN
경주 여행,424,코스,NNG
경주 여행,424,는,JX
경주 여행,424,크,VA
경주 여행,424,게,EC
경주 여행,424,시내,NNG
경주 여행,424,권,XSN
경주 여행,424,보문관광단지,NNP
경주 여행,424,토함산,NNP
경주 여행,424,남산,NNG
경주 여행,425,아이,NNG
경주 여행,425,와,JC
경주 여행,425,코스,NNG
경주 여행,425,짜,VV
경주 여행,425,려고,EC
경주 여행,425,하,VV
경주 여행,425,는데,EC
경주 여행,425,동선,NNG
경주 여행,425,ㅠㅠㅠ어렵네요,UNKNOWN
경주 여행,425,가족,NNG
경주 여행,425,들,XSN
경주 여행,425,과,JC
경주 여행,425,계획,NNG
